md,x,y,z
1960.0,2094748.451073691,17456336.53689025,-57.0
2000.0,2094748.811966091,17456336.63531545,-17.0
2100.0,2094750.878895291,17456337.029016253,83.0
2200.0,2094752.781782491,17456337.225866653,183.0
2300.0,2094753.667609291,17456336.96339945,283.0
2400.0,2094753.077058091,17456336.504081853,383.0
2500.0,2094750.485194491,17456336.04476425,482.98999000000003
2600.0,2094745.957635291,17456335.15893745,582.9799800000001
2700.0,2094740.9051416907,17456334.371535853,682.969971
2800.0,2094735.327713691,17456333.78098465,782.949951
2900.0,2094728.864458891,17456333.15762505,882.9399410000001
3000.0,2094722.893330091,17456332.33741505,982.919922
3100.0,2094717.479944091,17456331.025079053,1082.899902
3200.0,2094712.033749691,17456329.975210253,1182.889893
3300.0,2094707.014064491,17456330.00801865,1282.8798829999996
3400.0,2094702.519313691,17456330.336102653,1382.8701170000004
3500.0,2094698.680730891,17456330.106443852,1482.860107
3600.0,2094695.6951664912,17456329.67993465,1582.860107
3700.0,2094693.36576681,17456329.18780865,1682.850098
3800.0,2094691.528499691,17456328.82691625,1782.850098
3900.0,2094690.2817804911,17456328.728491053,1882.850098
4000.0,2094689.9865048912,17456328.859724652,1982.850098
4100.0,2094690.5442476908,17456329.122191854,2082.850098
4200.0,2094691.790966891,17456329.61431785,2182.850098
4300.0,2094693.201728091,17456329.48308425,2282.850098
4400.0,2094694.4156421719,17456328.958149854,2382.850098
4500.0,2094695.662358091,17456328.63006585,2482.850098
4600.0,2094697.302778091,17456328.23636505,2582.850098
4700.0,2094698.976006491,17456328.039514653,2682.850098
4800.0,2094701.1413608908,17456326.82560385,2782.839844
4900.0,2094703.831649691,17456324.06969825,2882.839844
5000.0,2094706.226662891,17456320.13269025,2982.830078
5100.0,2094708.720101291,17456314.32560345,3082.8100590000004
5200.0,2094708.5888676909,17456306.71405465,3182.7797849999997
5300.0,2094704.8487100909,17456299.98833265,3282.75
5400.0,2094700.058683691,17456294.87022225,3382.72998
5500.0,2094694.0547464911,17456290.40827985,3482.7001950000003
5600.0,2094686.705664891,17456285.45421145,3582.669922
5700.0,2094680.045559691,17456278.794106252,3682.6201170000004
5800.0,2094677.913013691,17456275.808541853,3782.6098630000006
5900.0,2094680.078368091,17456277.284923133,3882.6098630000006
6000.0,2094685.3605204911,17456279.876783453,3982.589844
6100.0,2094694.1203665717,17456282.46864705,4082.5498049999997
6200.0,2094704.750284891,17456284.37153425,4182.5
6300.0,2094716.594117291,17456287.980458252,4282.430176
6400.0,2094728.372332891,17456292.868909854,4382.350098
6500.0,2094738.8054040913,17456296.96995985,4482.290039
6600.0,2094747.8277140912,17456300.48045865,4582.25
6700.0,2094756.193856091,17456303.46602305,4682.209961
6800.0,2094760.6557984909,17456301.30066865,4782.200195
6900.0,2094758.556060891,17456293.853161853,4882.169922
7000.0,2094751.9943808909,17456288.99751865,4982.129883
7100.0,2094743.004879291,17456290.17862105,5082.089844
7200.0,2094736.607241291,17456294.08282065,5182.069823999999
7300.0,2094734.343461691,17456297.29804385,5282.060059
7400.0,2094733.556060091,17456300.05394945,5382.060059
7500.0,2094733.227976091,17456303.69568185,5482.049805
7600.0,2094732.6702332909,17456306.77967145,5582.040039
7700.0,2094732.867083691,17456308.94502585,5682.040039
7800.0,2094734.671545691,17456311.43846425,5782.040039
7900.0,2094737.066558891,17456313.27573465,5882.029785
8000.0,2094738.641362091,17456314.16156145,5982.029785
8100.0,2094741.856585291,17456316.35972425,6082.02002
8200.0,2094747.302779691,17456319.34528865,6182.009765999999
8300.0,2094752.6833572912,17456320.69043305,6281.990234000001
8400.0,2094758.9169532908,17456321.18255905,6381.969727
8500.0,2094765.5114416908,17456321.14975065,6481.950194999999
8600.0,2094771.9090796912,17456320.19830705,6581.929688
8700.0,2094778.2739092908,17456317.245551053,6681.910156
8800.0,2094784.245038091,17456312.81641705,6781.879883
8900.0,2094789.7896576908,17456308.64975025,6881.860352
9000.0,2094795.399894091,17456304.94240105,6981.839844
9100.0,2094800.944513691,17456301.36628545,7081.820312
9200.0,2094806.2594777718,17456297.13400185,7181.799805000001
9300.0,2094811.47600681,17456292.37678385,7281.780273
9400.0,2094816.4628868909,17456287.816416252,7381.75
9500.0,2094821.220104891,17456283.51851585,7481.740234000001
9600.0,2094825.649242172,17456279.581504572,7581.719727
9700.0,2094829.684672091,17456275.93977873,7681.7099610000005
9800.0,2094833.62167681,17456272.52770185,7781.690430000001
9900.0,2094837.4274577717,17456269.214053452,7881.679688
10000.0,2094841.101995291,17456266.031638652,7981.669921999999
10100.0,2094844.6453024908,17456263.50539185,8081.660156
10200.0,2094848.12298961,17456261.93058865,8181.650390999999
10300.0,2094851.2069824908,17456261.96339705,8281.650391
10337.0,2094852.48650681,17456262.389906254,8318.650391
10369.0,2094853.5363756102,17456263.997514572,8350.639648
10401.0,2094853.7660311293,17456270.099880252,8382.580078
10433.0,2094852.9786393717,17456283.124811772,8414.330078
10464.0,2094851.895962172,17456302.05526185,8444.780273
10496.0,2094851.66629681,17456327.21930465,8475.839844
10526.0,2094852.51931521,17456356.05788825,8504.519531
10560.0,2094854.1925468908,17456394.345294334,8536.450195
10592.0,2094855.6033080912,17456435.02770705,8565.94043
10624.0,2094856.3907162528,17456479.28623209,8594.959961
10655.0,2094856.423518091,17456525.21799209,8622.610352
10686.0,2094855.8001617717,17456574.791500892,8649.679688
10717.0,2094854.8158999295,17456628.30199145,8676.030273
10749.0,2094853.9956899295,17456687.258692812,8702.509766
10781.0,2094853.7004274526,17456749.463415932,8728.290039
10812.0,2094853.733229291,17456813.210110888,8752.429688
10844.0,2094853.405145291,17456882.82954225,8776.389648
10875.0,2094852.48650681,17456955.303333938,8798.120117
10907.0,2094851.469449691,17457034.338756412,8819.169922
10939.0,2094850.3539608102,17457116.064493936,8839.25
10971.0,2094849.0744364911,17457201.3006548,8857.919922
11003.0,2094847.663675291,17457289.78491288,8875.139648
11035.0,2094845.5967493718,17457381.320427623,8890.769531
11067.0,2094842.775223691,17457475.80858025,8904.700195
11098.0,2094838.54293681,17457569.771887064,8916.459961
11130.0,2094834.9340193719,17457669.476562172,8926.410156
11161.0,2094833.3920180101,17457768.459547624,8933.429688
11192.0,2094831.882834891,17457869.082854647,8937.889648
11223.0,2094830.439265291,17457970.49363217,8940.179688
11255.0,2094829.3893964912,17458075.447772667,8940.769531
11290.0,2094829.651863691,17458190.277172666,8940.44043
11328.0,2094831.062624891,17458314.916251462,8939.849609
11424.0,2094835.491762172,17458629.81120904,8938.230469
11519.0,2094838.3460896912,17458941.458167836,8937.69043
11614.0,2094840.4786324103,17459253.07248883,8939.230469
11710.0,2094843.070499291,17459568.000287622,8939.669922
11805.0,2094843.595433691,17459879.647046283,8938.330078
11901.0,2094837.985200572,17460194.54240741,8937.650391
11996.0,2094826.403832091,17460505.99232551,8937.530273
12091.0,2094816.7909708908,17460817.508323014,8937.360352
12166.0,2094812.919579691,17461063.538481805,8937.169922
12284.0,2094808.9825749716,17461450.644760594,8935.929688
12379.0,2094803.995694891,17461762.22604025,8934.360352
12474.0,2094797.8605240912,17462073.840157837,8933.599609
12570.0,2094792.676796891,17462388.767959908,8933.549805
12665.0,2094786.115116891,17462700.38207749,8933.950195
12760.0,2094780.734539291,17463011.96375741,8933.230469
12856.0,2094777.8802084909,17463326.85831473,8931.459961
12951.0,2094772.302780491,17463638.472435594,8930.580078
13047.0,2094763.8054048913,17463953.335355774,8930.700195
13144.0,2094753.6019924907,17464271.412633013,8931.30957
13240.0,2094745.203042091,17464586.24191146,8931.55957
13335.0,2094738.739787291,17464897.85602904,8931.320312
13430.0,2094733.293592891,17465209.47014991,8930.530273
13525.0,2094730.1767948912,17465521.08426749,8929.160156
13620.0,2094726.8303380911,17465832.731226284,8927.620117
13718.0,2094722.4012040913,17466154.15502594,8926.05957
13812.0,2094715.150547691,17466462.4883068,8925.889648
13907.0,2094705.4720696912,17466774.004704565,8925.929688
14003.0,2094696.351334491,17467088.801141806,8924.740234
14098.0,2094689.9865048912,17467400.415262666,8924.0
14193.0,2094687.066560572,17467712.06222146,8923.759766
14289.0,2094683.162357691,17468026.990020253,8923.910156
14384.0,2094676.600677691,17468338.604137834,8924.740234
14479.0,2094671.9090764911,17468650.218258698,8925.480469
14574.0,2094669.645296891,17468961.898058698,8925.599609
14669.0,2094667.93925681,17469273.54501749,8924.69043
14764.0,2094667.184666891,17469585.22481749,8923.549805
14859.0,2094667.6767896102,17469896.871776283,8922.389648
14954.0,2094667.5127508908,17470208.51953888,8921.429688
15050.0,2094666.8237777718,17470523.480178878,8921.030273
15145.0,2094665.4130165717,17470835.159978878,8921.370117
15242.0,2094662.3618320911,17471153.367817145,8922.419922
15337.0,2094660.9182624908,17471465.015576463,8923.379883
15433.0,2094660.0324324102,17471779.976216465,8923.379883
15528.0,2094659.113800491,17472091.656016465,8922.669922
15624.0,2094657.506192172,17472406.58301473,8921.80957
15719.0,2094656.7515924103,17472718.26281473,8920.870117
15815.0,2094655.66891521,17473033.191417325,8921.480469
15912.0,2094649.7634064911,17473351.36721491,8922.05957
16007.0,2094641.6597349716,17473662.91565336,8921.639648
16103.0,2094632.7030417717,17473977.744931806,8921.05957
16199.0,2094622.0403117717,17474292.508527834,8919.990234
16294.0,2094608.785714891,17474603.893567327,8919.400391
16389.0,2094595.6951600104,17474915.31064422,8919.540039
16484.0,2094585.8198348912,17475226.825440936,8919.400391
16561.0,2094579.6846673717,17475479.286718696,8917.69043
16676.0,2094574.3040799294,17475856.254913177,8913.009766
16773.0,2094572.2043456102,17476174.29935249,8910.009766
16868.0,2094572.105923691,17476485.97915249,8909.179688
16964.0,2094571.7778462528,17476800.939792488,8909.5
17054.0,2094570.071806172,17477096.183351804,8909.740234
17150.0,2094568.4970062529,17477411.143991806,8910.169922
17245.0,2094566.0691780911,17477722.823791806,8910.910156
17341.0,2094564.789650491,17478037.75079007,8910.879883
17437.0,2094559.802773691,17478352.679392666,8911.179688
17532.0,2094552.0271861719,17478664.227827836,8911.30957
17626.0,2094547.794899291,17478972.594750434,8910.549805
17724.0,2094544.1859818527,17479294.051388014,8908.990234
17819.0,2094540.3473924908,17479605.631867144,8907.0
17914.0,2094537.5914967335,17479917.311667144,8906.769531
18010.0,2094535.7542099294,17480232.206624728,8908.540039
18105.0,2094534.0481862528,17480543.623701625,8912.269531
18200.0,2094532.735843691,17480855.106460936,8915.400391
18296.0,2094529.5534256103,17481170.035060253,8916.219727
18391.0,2094524.4681367334,17481481.682819568,8916.379883
18467.0,2094519.48124681,17481730.960980434,8916.719727
18583.0,2094510.360514891,17482111.439096283,8917.169922
18676.0,2094506.7187824908,17482416.52517888,8916.780273
18774.0,2094510.360514891,17482737.94817473,8915.230469
18870.0,2094517.5783530483,17483052.777453177,8913.55957
18966.0,2094526.2069786526,17483367.60833267,8912.320312
19062.0,2094536.016683691,17483682.370330937,8911.120117
19156.0,2094546.679413691,17483990.573848013,8910.110352
19253.0,2094559.1466024104,17484308.55260491,8909.269531
19349.0,2094573.0901724102,17484623.21848112,8908.610352
19444.0,2094585.7870199294,17484934.603520613,8907.80957
19540.0,2094596.416948091,17485249.397552993,8907.790039
19636.0,2094606.9156393718,17485564.16275336,8907.849609
19731.0,2094618.9235104911,17485875.611870937,8907.049805
19826.0,2094630.3080318526,17486187.064190615,8905.969727
19921.0,2094639.2647217717,17486498.61262906,8905.290039
20017.0,2094644.0547448911,17486813.50598559,8905.379883
20113.0,2094646.810650491,17487128.466625594,8905.230469
20209.0,2094650.878892091,17487443.39522491,8905.44043
20305.0,2094653.831648091,17487758.288581442,8906.839844
20401.0,2094656.9156376908,17488073.21718404,8907.650391
20496.0,2094661.1479180101,17488384.86494336,8906.820312
20552.0,2094664.100680572,17488568.52469989,8905.80957